Prompt1,Prompt2,statistic,pvalue,corrected_pvalue,reject_H0,corrected_alpha_sidak,corrected_alpha_bonferroni
0-Shot | Notes,0-Shot | Summary,354338.5,3.502085804262569e-224,4.532111040810383e-224,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,10-Shot CoT | Summary,48702.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,20-Shot CoT | Summary,8760.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,50-Shot CoT | Summary,22488.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,50-Shot | Summary,143710.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,0-Shot CoT | Notes,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,0-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,5-Shot CoT | Summary,27091.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,10-Shot CoT | Summary,111563.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,20-Shot CoT | Summary,21576.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,50-Shot CoT | Summary,47923.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,0-Shot CoT | Notes,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,0-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,5-Shot CoT | Summary,752731.0,8.292692448810938e-111,9.773530386098606e-111,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,10-Shot CoT | Summary,1491623.0,0.047599429095432404,0.047599429095432404,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,20-Shot CoT | Summary,795788.0,6.959004723307245e-100,8.05779494277681e-100,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,50-Shot CoT | Summary,995756.0,1.126542724991046e-55,1.2602003364306617e-55,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,0-Shot CoT | Summary,38955.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,5-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,10-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,20-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,50-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,5-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,10-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,20-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,50-Shot CoT | Summary,0.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
5-Shot CoT | Summary,10-Shot CoT | Summary,687049.0,1.1999170665696783e-128,1.4665653035851623e-128,True,0.0007768692078230499,0.0007575757575757576
5-Shot CoT | Summary,20-Shot CoT | Summary,1414023.0,0.0005609392308982837,0.0005695690652197957,True,0.0007768692078230499,0.0007575757575757576
5-Shot CoT | Summary,50-Shot CoT | Summary,1214477.0,5.499674156582825e-19,6.049641572241108e-19,True,0.0007768692078230499,0.0007575757575757576
10-Shot CoT | Summary,20-Shot CoT | Summary,664448.0,1.7581810568525482e-134,2.1894330141937395e-134,True,0.0007768692078230499,0.0007575757575757576
10-Shot CoT | Summary,50-Shot CoT | Summary,879219.0,2.4640043031999035e-78,2.803866965710235e-78,True,0.0007768692078230499,0.0007575757575757576
20-Shot CoT | Summary,50-Shot CoT | Summary,1323408.0,2.5060214070427527e-09,2.625355759759074e-09,True,0.0007768692078230499,0.0007575757575757576
