Prompt1,Prompt2,statistic,pvalue,corrected_pvalue,reject_H0,corrected_alpha_sidak,corrected_alpha_bonferroni
0-Shot | Notes,0-Shot | Summary,820.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot | Summary,20-Shot CoT | Summary,150744.0,1.2433530368094494e-259,1.7459851155196523e-259,True,0.0007768692078230499,0.0007575757575757576
0-Shot | Summary,50-Shot CoT | Summary,33397.5,3.2988884751561847e-303,6.803957480009631e-303,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,10-Shot | Summary,58157.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,20-Shot | Summary,33407.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,50-Shot | Summary,522232.0,2.2262893383515332e-73,2.369920908567761e-73,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,0-Shot CoT | Notes,19025.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,0-Shot CoT | Summary,19937.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,5-Shot CoT | Summary,58508.0,7.45459225633458e-288,1.2000075339465422e-287,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,10-Shot CoT | Summary,332293.5,5.2257953761253877e-275,7.838693064188082e-275,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,20-Shot CoT | Summary,229419.5,1.4453310218779317e-208,1.834458604691221e-208,True,0.0007768692078230499,0.0007575757575757576
5-Shot | Summary,50-Shot CoT | Summary,39060.0,1.0020359166986988e-298,1.9451285441798272e-298,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,20-Shot | Summary,9834.5,1.2933514398902315e-133,1.4467999158094116e-133,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,50-Shot | Summary,28158.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,0-Shot CoT | Notes,11092.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,0-Shot CoT | Summary,59237.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,5-Shot CoT | Summary,780133.0,3.8044792929287806e-104,4.184927222221659e-104,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,10-Shot CoT | Summary,9561.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,20-Shot CoT | Summary,107865.5,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
10-Shot | Summary,50-Shot CoT | Summary,394456.0,5.451392800100144e-235,7.34269234299203e-235,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,50-Shot | Summary,22658.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,0-Shot CoT | Notes,22842.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,0-Shot CoT | Summary,37095.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,5-Shot CoT | Summary,335661.0,1.7329139605502162e-135,2.0065319543213028e-135,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,10-Shot CoT | Summary,666604.5,1.818779869907978e-159,2.1825358438895736e-159,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,20-Shot CoT | Summary,44806.5,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
20-Shot | Summary,50-Shot CoT | Summary,52610.5,5.1835754534213265e-294,9.246377835832637e-294,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,0-Shot CoT | Notes,164431.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,0-Shot CoT | Summary,196038.0,1.3346204177700403e-228,1.7271558347612287e-228,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,5-Shot CoT | Summary,30906.5,5.228800668064807e-309,1.1503361469742577e-308,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,10-Shot CoT | Summary,63032.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,20-Shot CoT | Summary,255002.0,1.1752321629216336e-193,1.4634966557137325e-193,True,0.0007768692078230499,0.0007575757575757576
50-Shot | Summary,50-Shot CoT | Summary,11742.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,0-Shot CoT | Summary,6358.0,6.955371127968323e-149,8.197401686534094e-149,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,5-Shot CoT | Summary,72327.5,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,10-Shot CoT | Summary,38657.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,20-Shot CoT | Summary,55712.5,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Notes,50-Shot CoT | Summary,23039.0,0.0,0.0,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,5-Shot CoT | Summary,62656.0,3.666065347413802e-285,5.760959831650261e-285,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,10-Shot CoT | Summary,278060.0,6.116374921004103e-297,1.1213354021840855e-296,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,20-Shot CoT | Summary,278361.0,9.860131329807373e-193,1.2051271625320122e-192,True,0.0007768692078230499,0.0007575757575757576
0-Shot CoT | Summary,50-Shot CoT | Summary,40139.5,2.5945283809251592e-298,4.892539232601729e-298,True,0.0007768692078230499,0.0007575757575757576
5-Shot CoT | Summary,10-Shot CoT | Summary,378958.5,1.0041015237179506e-241,1.3806395951121821e-241,True,0.0007768692078230499,0.0007575757575757576
5-Shot CoT | Summary,20-Shot CoT | Summary,100833.0,2.704926111171076e-265,3.880980942115022e-265,True,0.0007768692078230499,0.0007575757575757576
5-Shot CoT | Summary,50-Shot CoT | Summary,3618.0,1.8190754228665627e-48,1.8759215298311426e-48,True,0.0007768692078230499,0.0007575757575757576
10-Shot CoT | Summary,20-Shot CoT | Summary,282043.5,9.26228231652547e-267,1.3584680730904024e-266,True,0.0007768692078230499,0.0007575757575757576
10-Shot CoT | Summary,50-Shot CoT | Summary,222750.0,6.071713356708391e-299,1.2143426713416783e-298,True,0.0007768692078230499,0.0007575757575757576
20-Shot CoT | Summary,50-Shot CoT | Summary,32800.0,1.7687346047888166e-307,3.765693029550384e-307,True,0.0007768692078230499,0.0007575757575757576
